,gender,agecat,area,traffic_index,veh_value00,veh_ageIndex,credit_score,age,claim_ind,veh_body2,num_claims,claim_amount
7045,F,2,E,100,2.29,2,69,31,0,HBACK,0,0.0
7046,F,1,E,103,8.1,1,82,17,0,UTE,0,0.0
7047,F,2,E,100,2.07,2,86,35,0,SEDAN,0,0.0
7048,M,2,B,79,4.09,4,96,35,0,STNWG,0,0.0
7049,F,5,B,73,2.88,3,70,56,0,SEDAN,0,0.0
7050,F,6,D,48,3.69,2,56,74,0,HBACK,0,0.0
7051,F,3,C,92,1.75,3,99,35,0,HBACK,0,0.0
7052,F,2,C,100,2.29,2,48,28,0,SEDAN,0,0.0
7053,F,3,B,178,1.89,3,52,37,0,SEDAN,0,0.0
7054,F,5,C,68,4.14,1,88,56,0,HBACK,0,0.0
7055,M,3,F,100,3.38,2,68,43,0,STNWG,0,0.0
7056,F,2,A,100,2.31,3,69,30,0,HBACK,0,0.0
7057,F,6,B,63,0.9,4,50,89,0,SEDAN,0,0.0
7058,M,4,C,53,3.46,3,84,50,0,PANVN,0,0.0
7059,M,3,B,110,2.34,4,76,36,1,UTE,1,1822.36
7060,F,2,D,160,2.54,3,74,32,0,SEDAN,0,0.0
7061,F,2,F,100,3.38,2,81,33,0,STNWG,0,0.0
7062,F,4,A,76,0.87,4,78,54,0,HBACK,0,0.0
7063,F,6,A,83,4.6,2,81,77,0,HBACK,0,0.0
7064,F,2,B,100,3.38,2,98,29,0,SEDAN,0,0.0
7065,F,3,E,107,4.28,3,62,39,0,STNWG,0,0.0
7066,F,2,A,100,3.12,1,82,32,0,HBACK,0,0.0
7067,F,4,D,70,0.86,4,30,51,1,HBACK,1,1883.85
7068,M,3,C,148,3.63,4,83,44,0,COUPE,0,0.0
7069,F,4,A,100,10.44,2,77,51,0,STNWG,0,0.0
7070,F,2,B,43,2.62,3,95,32,0,HBACK,0,0.0
7071,F,4,B,155,2.34,2,61,45,0,HBACK,0,0.0
7072,F,3,C,59,3.25,3,84,43,1,SEDAN,1,2142.45
7073,M,1,A,100,9.99,1,95,24,0,STNWG,0,0.0
7074,M,1,C,100,0.69,4,81,25,0,HBACK,0,0.0
7075,F,3,D,137,4.02,4,84,36,0,STNWG,0,0.0
7076,M,5,E,100,3.99,1,77,61,0,SEDAN,0,0.0
7077,M,4,E,108,1.75,4,85,49,0,SEDAN,0,0.0
7078,M,1,A,100,8.02,2,95,24,0,UTE,0,0.0
7079,F,4,A,88,5.91,4,85,45,0,STNWG,0,0.0
7080,F,2,C,100,1.9,3,16,28,0,HBACK,0,0.0
7081,M,4,A,48,2.31,4,81,55,0,PANVN,0,0.0
7082,M,4,C,60,1.94,3,73,54,0,HBACK,0,0.0
7083,F,1,D,149,3.46,2,83,22,0,HBACK,0,0.0
7084,F,5,D,111,12.21,2,99,60,0,STNWG,0,0.0
7085,M,2,A,77,4.09,2,81,35,0,SEDAN,0,0.0
7086,M,5,D,109,1.94,3,38,61,0,SEDAN,0,0.0
7087,F,3,B,85,4.17,2,90,36,0,SEDAN,0,0.0
7088,M,6,C,177,4.51,3,30,86,0,SEDAN,0,0.0
7089,M,4,A,80,4.02,4,71,46,1,STNWG,1,1882.4
7090,F,4,C,128,3.66,2,86,51,0,HBACK,0,0.0
7091,M,5,B,66,9.06,1,86,56,0,UTE,0,0.0
7092,F,3,F,116,3.44,3,97,43,0,UTE,0,0.0
7093,M,3,E,66,6.93,3,57,39,0,UTE,0,0.0
7094,F,2,C,118,3.82,2,94,29,0,SEDAN,0,0.0
7095,F,5,B,100,2.96,3,72,57,0,SEDAN,0,0.0
7096,F,2,B,143,1.22,4,45,27,0,HBACK,0,0.0
7097,F,4,C,131,6.64,2,89,51,0,TRUCK,0,0.0
7098,F,3,A,81,4.72,1,81,41,1,HBACK,1,1864.87
7099,M,6,C,133,7.62,2,90,106,0,STNWG,0,0.0
7100,F,3,A,110,1.02,4,54,41,1,STNWG,1,2163.94
7101,F,5,C,70,3.38,2,72,64,0,SEDAN,0,0.0
7102,M,3,A,100,4.02,4,86,42,0,STNWG,0,0.0
7103,F,4,A,156,3.44,2,75,54,0,SEDAN,0,0.0
7104,M,4,E,72,3.38,4,86,51,0,STNWG,0,0.0
7105,M,4,D,170,1.54,4,81,55,0,STNWG,0,0.0
7106,M,3,F,142,3.29,4,100,40,0,PANVN,0,0.0
7107,M,4,D,100,4.26,4,81,50,0,STNWG,0,0.0
7108,F,5,A,63,3.24,2,93,64,0,HBACK,0,0.0
7109,F,3,B,63,0.87,4,66,36,0,SEDAN,0,0.0
7110,M,3,A,100,10.47,3,82,38,0,SEDAN,0,0.0
7111,F,3,C,56,7.98,2,87,44,0,STNWG,0,0.0
7112,F,4,B,100,3.93,3,99,49,0,HBACK,0,0.0
7113,M,5,E,65,4.28,2,76,58,0,SEDAN,0,0.0
7114,F,3,E,73,12.38,1,88,35,0,STNWG,0,0.0
7115,F,5,B,161,1.54,4,81,62,1,HBACK,1,1524.85
7116,F,6,C,91,3.38,2,90,94,0,SEDAN,0,0.0
7117,F,4,C,41,3.31,2,76,50,0,HBACK,0,0.0
7118,M,3,A,171,1.32,4,91,40,0,SEDAN,0,0.0
7119,M,1,C,96,4.47,2,49,22,0,HBACK,0,0.0
7120,M,4,A,100,4.59,3,92,48,1,UTE,1,2085.62
7121,M,6,C,78,3.41,3,68,109,0,HBACK,0,0.0
7122,F,3,C,100,2.19,2,65,36,0,HBACK,0,0.0
7123,F,3,B,67,3.38,3,17,39,0,HBACK,0,0.0
7124,M,3,F,58,7.89,2,67,36,0,STNWG,0,0.0
7125,M,4,C,99,7.05,2,96,46,0,STNWG,0,0.0
7126,M,2,D,145,6.35,1,48,31,0,STNWG,0,0.0
7127,F,4,B,22,1.03,4,99,47,0,HBACK,0,0.0
7128,M,3,A,51,3.38,4,95,43,0,STNWG,0,0.0
7129,M,1,E,174,8.43,1,16,25,0,TRUCK,0,0.0
7130,F,4,D,77,3.38,3,82,52,0,STNWG,0,0.0
7131,F,6,A,98,3.38,2,73,100,0,HBACK,0,0.0
7132,F,3,B,86,2.1,3,81,41,0,SEDAN,0,0.0
7133,F,3,A,55,3.38,2,63,41,0,SEDAN,0,0.0
7134,F,5,C,100,3.81,2,85,56,0,SEDAN,0,0.0
7135,F,3,F,72,5.55,3,31,36,0,STNWG,0,0.0
7136,M,2,C,128,6.31,2,87,34,0,SEDAN,0,0.0
7137,F,3,A,100,4.5,3,68,39,0,HBACK,0,0.0
7138,M,5,B,131,2.01,2,85,64,0,HBACK,0,0.0
7139,M,2,A,100,4.51,3,91,29,0,HDTOP,0,0.0
7140,M,3,E,79,4.0,3,56,37,0,UTE,0,0.0
7141,F,3,E,85,4.29,2,83,39,0,SEDAN,0,0.0
7142,F,3,A,144,6.52,1,70,36,0,SEDAN,0,0.0
7143,M,4,A,145,3.38,1,73,52,0,STNWG,0,0.0
7144,F,6,F,132,2.62,3,98,67,0,SEDAN,0,0.0
7145,F,3,B,20,3.38,1,53,39,0,STNWG,0,0.0
7146,M,6,B,71,8.76,2,83,81,0,STNWG,0,0.0
7147,F,4,A,92,3.38,2,96,46,0,HDTOP,0,0.0
7148,F,6,A,131,1.75,3,89,101,0,HBACK,0,0.0
7149,M,2,C,83,1.22,4,74,26,0,HBACK,0,0.0
7150,M,6,C,187,3.38,2,58,90,0,SEDAN,0,0.0
7151,M,3,C,76,3.78,2,87,36,0,SEDAN,0,0.0
7152,F,5,C,51,1.22,4,98,56,0,HBACK,0,0.0
7153,M,5,C,102,4.44,1,74,61,0,SEDAN,0,0.0
7154,F,5,A,41,3.06,2,94,64,0,SEDAN,0,0.0
7155,F,5,A,19,1.64,4,86,61,0,SEDAN,0,0.0
7156,M,1,B,100,5.0,3,14,23,0,TRUCK,0,0.0
7157,F,3,A,64,5.25,3,95,44,0,HBACK,0,0.0
7158,F,4,A,70,4.32,4,89,52,0,STNWG,0,0.0
7159,F,4,C,100,2.25,3,34,49,0,HBACK,0,0.0
7160,M,3,B,85,4.09,3,86,40,0,SEDAN,0,0.0
7161,M,2,C,64,3.38,2,88,31,0,SEDAN,0,0.0
7162,M,5,B,88,2.84,4,81,59,0,UTE,0,0.0
7163,F,1,A,105,5.73,1,33,25,0,SEDAN,0,0.0
7164,F,4,C,153,3.58,1,58,51,0,SEDAN,0,0.0
7165,M,5,C,120,4.21,4,90,64,0,MIBUS,0,0.0
7166,F,4,C,82,4.75,2,12,48,0,SEDAN,0,0.0
7167,M,4,C,124,1.58,4,83,53,0,UTE,0,0.0
7168,F,4,A,100,6.81,2,84,52,0,STNWG,0,0.0
7169,F,5,D,100,3.25,4,81,64,0,STNWG,0,0.0
7170,M,4,C,100,4.12,4,81,45,0,STNWG,0,0.0
7171,F,1,C,140,2.39,3,90,17,0,HBACK,0,0.0
7172,F,4,D,61,2.91,4,24,46,0,STNWG,0,0.0
7173,M,2,D,40,4.02,4,20,32,0,STNWG,0,0.0
7174,M,3,D,67,3.38,2,36,39,0,SEDAN,0,0.0
7175,F,1,D,100,6.64,2,85,20,0,STNWG,0,0.0
7176,F,1,C,88,1.38,4,85,21,0,SEDAN,0,0.0
7177,F,5,C,127,1.3,4,83,56,0,SEDAN,0,0.0
7178,F,4,A,117,4.38,4,85,50,0,STNWG,0,0.0
7179,F,1,B,100,3.63,1,81,20,0,SEDAN,0,0.0
7180,F,2,A,100,5.61,1,36,26,1,STNWG,1,1923.17
7181,M,6,C,81,5.07,1,80,96,0,SEDAN,0,0.0
7182,M,5,C,162,3.25,2,97,57,0,SEDAN,0,0.0
7183,F,3,D,166,1.2,4,84,39,0,HBACK,0,0.0
7184,F,2,E,100,6.21,1,56,31,0,SEDAN,0,0.0
7185,F,5,C,76,2.25,4,98,60,0,SEDAN,0,0.0
7186,F,5,B,64,2.31,3,49,59,0,SEDAN,0,0.0
7187,M,4,C,51,0.87,4,57,54,1,SEDAN,1,2065.32
7188,F,6,C,85,1.86,4,86,92,0,SEDAN,0,0.0
7189,F,2,A,97,4.44,1,82,26,0,SEDAN,0,0.0
7190,M,6,E,100,3.38,2,48,109,0,SEDAN,0,0.0
7191,F,4,C,53,0.87,4,86,49,0,SEDAN,0,0.0
7192,M,3,F,159,4.02,4,65,35,0,STNWG,0,0.0
7193,M,2,F,100,4.54,3,75,31,0,HDTOP,0,0.0
7194,F,3,B,100,4.35,1,83,44,1,SEDAN,1,2306.64
7195,F,3,E,117,7.41,3,67,37,0,STNWG,0,0.0
7196,M,3,C,100,2.91,3,96,42,0,STNWG,0,0.0
7197,M,3,A,97,2.91,2,85,43,0,HBACK,0,0.0
7198,F,3,C,100,3.63,4,52,36,0,COUPE,0,0.0
7199,F,3,E,164,3.38,2,87,36,0,HBACK,0,0.0
7200,M,3,B,56,8.07,2,72,37,0,STNWG,0,0.0
7201,M,4,E,66,2.39,2,75,45,0,SEDAN,0,0.0
7202,M,4,A,147,3.38,2,93,53,0,UTE,0,0.0
7203,F,2,A,149,7.38,1,52,28,0,STNWG,0,0.0
7204,F,3,A,117,3.09,2,73,43,0,HBACK,0,0.0
7205,M,2,C,40,2.13,2,88,28,0,UTE,0,0.0
7206,M,5,F,141,7.77,2,81,61,0,UTE,0,0.0
7207,F,2,C,55,2.82,3,71,30,0,HBACK,0,0.0
7208,M,4,E,116,4.47,2,88,48,0,SEDAN,0,0.0
7209,M,5,C,78,4.44,4,70,58,0,STNWG,0,0.0
7210,M,1,C,141,3.09,3,90,18,0,SEDAN,0,0.0
7211,F,2,C,110,3.25,2,85,26,0,SEDAN,0,0.0
7212,M,6,B,84,0.5,4,79,107,0,HBACK,0,0.0
7213,M,4,D,135,3.51,1,100,48,0,SEDAN,0,0.0
7214,F,2,C,144,1.74,3,76,26,0,HBACK,0,0.0
7215,M,4,B,82,1.03,4,68,52,0,HBACK,0,0.0
7216,F,3,C,48,3.29,1,74,43,0,HBACK,0,0.0
7217,M,3,C,101,2.04,4,42,39,0,UTE,0,0.0
7218,M,5,D,100,3.38,2,97,64,0,STNWG,0,0.0
7219,F,4,C,100,3.17,2,94,53,0,HBACK,0,0.0
7220,F,4,C,100,2.84,2,58,51,0,HBACK,0,0.0
7221,M,5,A,112,0.82,4,56,62,0,SEDAN,0,0.0
7222,F,3,E,80,4.28,1,95,36,0,SEDAN,0,0.0
7223,F,4,C,140,5.82,2,77,49,0,SEDAN,0,0.0
7224,M,5,D,100,3.38,2,69,57,0,SEDAN,0,0.0
7225,F,5,C,100,5.76,2,96,63,0,SEDAN,0,0.0
7226,M,4,C,82,3.38,2,81,49,0,HBACK,0,0.0
7227,F,3,C,66,3.17,4,72,39,0,STNWG,0,0.0
7228,F,2,F,100,5.4,4,90,30,0,STNWG,0,0.0
7229,M,2,A,100,5.45,3,79,29,0,UTE,0,0.0
7230,F,1,A,43,3.15,1,65,23,0,HBACK,0,0.0
7231,M,5,A,95,3.38,2,97,64,1,HBACK,1,1834.84
7232,F,3,B,100,5.12,3,81,38,0,STNWG,0,0.0
7233,M,5,A,141,5.7,1,71,56,0,SEDAN,0,0.0
7234,M,4,D,77,5.9,3,69,47,0,TRUCK,0,0.0
7235,M,3,B,100,4.88,2,92,43,1,STNWG,1,2139.22
7236,M,6,A,133,3.58,4,88,71,0,STNWG,0,0.0
7237,M,1,A,81,10.5,1,79,16,0,STNWG,0,0.0
7238,F,5,A,48,3.38,4,83,61,0,SEDAN,0,0.0
7239,F,2,C,71,3.93,4,88,27,0,STNWG,0,0.0
7240,F,5,B,100,4.6,1,60,57,0,SEDAN,0,0.0
7241,F,5,C,186,3.38,2,68,64,0,HBACK,0,0.0
7242,M,5,B,80,4.12,4,78,59,0,STNWG,0,0.0
7243,F,4,E,39,5.78,1,97,50,0,SEDAN,0,0.0
7244,F,1,C,100,2.54,2,77,23,0,HBACK,0,0.0
7245,F,4,D,56,3.31,2,73,53,0,SEDAN,0,0.0
7246,M,3,A,100,6.07,2,46,44,0,STNWG,0,0.0
7247,M,6,B,100,3.65,2,81,85,0,SEDAN,0,0.0
7248,F,3,C,99,8.38,2,87,44,0,STNWG,0,0.0
7249,F,3,B,57,0.9,4,65,41,0,SEDAN,0,0.0
7250,F,3,C,79,2.39,3,86,35,0,SEDAN,0,0.0
7251,F,1,A,93,1.32,4,94,20,0,HBACK,0,0.0
7252,F,5,A,40,1.95,3,82,58,0,HBACK,0,0.0
7253,M,6,E,100,4.06,3,82,69,0,STNWG,0,0.0
7254,M,5,B,101,2.61,4,67,55,0,SEDAN,0,0.0
7255,M,4,D,59,1.84,4,89,53,0,HBACK,0,0.0
7256,M,1,E,61,3.78,4,53,17,0,UTE,0,0.0
7257,M,2,A,81,4.28,1,97,26,0,UTE,0,0.0
7258,F,3,B,139,3.81,1,77,40,0,SEDAN,0,0.0
7259,M,2,A,69,3.84,1,82,35,0,HBACK,0,0.0
7260,F,2,B,144,2.31,3,72,33,1,HBACK,1,1895.59
7261,F,4,A,53,5.73,3,89,51,1,STNWG,1,1950.37
7262,M,6,E,100,1.22,4,96,91,0,SEDAN,0,0.0
7263,F,4,B,78,3.54,2,92,47,0,HBACK,0,0.0
7264,M,6,C,100,6.74,2,68,85,0,SEDAN,0,0.0
7265,F,6,D,61,2.62,3,60,107,0,HBACK,0,0.0
7266,M,2,F,100,2.75,4,17,27,0,HDTOP,0,0.0
7267,M,3,B,122,11.62,2,61,37,0,STNWG,0,0.0
7268,M,3,A,35,3.38,2,100,38,0,HBACK,0,0.0
7269,M,6,C,131,0.9,4,98,90,0,SEDAN,0,0.0
7270,F,4,A,43,3.0,2,66,49,0,HBACK,0,0.0
7271,M,4,C,126,2.11,4,29,47,0,SEDAN,0,0.0
7272,M,4,C,102,1.54,4,78,54,0,TRUCK,0,0.0
7273,M,3,D,109,2.92,4,64,37,0,STNWG,0,0.0
7274,F,4,C,100,3.38,1,82,51,0,HBACK,0,0.0
7275,F,2,A,100,2.76,2,79,27,0,HBACK,0,0.0
7276,F,5,C,85,2.22,3,71,56,0,HBACK,0,0.0
7277,F,2,D,108,3.82,3,91,27,0,TRUCK,0,0.0
7278,F,3,B,120,3.38,2,88,36,0,STNWG,0,0.0
7279,M,3,A,83,11.93,1,76,38,0,STNWG,0,0.0
7280,M,2,C,109,4.09,2,81,33,0,SEDAN,0,0.0
7281,F,5,C,84,1.14,4,96,64,0,MIBUS,0,0.0
7282,F,2,F,144,6.18,2,73,33,0,STNWG,0,0.0
7283,F,4,A,170,3.65,2,17,47,0,SEDAN,0,0.0
7284,F,4,B,60,6.76,1,89,51,0,STNWG,0,0.0
7285,F,2,C,116,3.92,2,79,32,0,SEDAN,0,0.0
7286,F,3,C,67,5.26,3,95,35,0,STNWG,0,0.0
7287,F,3,A,138,2.54,2,80,39,0,HBACK,0,0.0
7288,M,4,A,99,3.38,1,99,53,0,STNWG,0,0.0
7289,F,5,E,75,2.1,3,81,56,0,SEDAN,0,0.0
7290,F,3,D,94,3.38,2,74,44,0,HBACK,0,0.0
7291,F,1,C,77,3.09,2,91,19,0,SEDAN,0,0.0
7292,F,6,A,135,3.75,3,88,105,0,SEDAN,0,0.0
7293,F,4,D,92,3.44,2,89,52,0,SEDAN,0,0.0
7294,F,5,A,119,5.8,1,75,58,0,SEDAN,0,0.0
7295,M,3,E,152,1.89,4,82,38,0,UTE,0,0.0
7296,M,6,E,100,3.99,2,39,105,1,HBACK,1,1875.68
7297,F,3,A,66,3.38,2,64,40,0,STNWG,0,0.0
7298,M,4,C,100,10.56,2,50,46,0,SEDAN,0,0.0
7299,F,5,B,150,0.78,4,86,65,0,SEDAN,0,0.0
7300,F,3,A,105,1.83,3,98,41,0,SEDAN,0,0.0
7301,F,6,E,100,3.93,2,55,84,0,SEDAN,0,0.0
7302,M,6,C,100,3.58,3,87,103,0,SEDAN,0,0.0
7303,F,3,B,94,0.9,4,82,36,0,SEDAN,0,0.0
7304,F,4,E,100,2.19,4,51,49,0,SEDAN,0,0.0
7305,F,6,E,122,1.89,3,91,87,0,HBACK,0,0.0
7306,M,4,C,55,3.38,4,15,52,0,SEDAN,0,0.0
7307,F,4,C,96,1.83,2,86,49,0,HBACK,0,0.0
7308,M,4,C,156,2.39,4,84,55,0,HBACK,0,0.0
7309,M,4,A,100,4.02,2,78,53,0,SEDAN,0,0.0
7310,F,2,A,100,8.87,2,90,32,0,STNWG,0,0.0
7311,F,6,C,100,2.73,4,92,82,0,SEDAN,0,0.0
7312,F,4,C,69,5.01,1,80,46,0,HBACK,0,0.0
7313,F,6,A,142,3.38,3,60,87,0,STNWG,0,0.0
7314,M,2,A,92,3.93,2,75,33,0,SEDAN,0,0.0
7315,M,5,D,84,1.14,4,81,56,0,UTE,0,0.0
7316,M,3,C,62,12.9,1,91,37,0,STNWG,0,0.0
7317,F,5,D,100,3.92,3,98,63,0,SEDAN,0,0.0
7318,F,3,C,162,8.34,3,88,37,0,STNWG,0,0.0
7319,F,4,B,97,4.23,2,88,46,0,SEDAN,0,0.0
7320,F,3,A,115,3.25,3,83,41,1,HBACK,1,1534.73
7321,M,6,A,92,3.38,2,83,94,0,SEDAN,0,0.0
7322,F,5,C,72,3.15,3,82,60,0,SEDAN,0,0.0
7323,F,4,A,74,1.03,4,77,50,0,STNWG,0,0.0
7324,M,1,A,100,3.6,3,77,23,0,SEDAN,0,0.0
7325,F,3,F,146,5.62,2,91,38,0,STNWG,0,0.0
7326,F,4,F,100,9.31,2,78,53,0,STNWG,0,0.0
7327,F,3,B,64,1.64,3,84,37,0,HBACK,0,0.0
7328,F,3,B,87,5.34,3,96,37,1,STNWG,1,2010.61
7329,F,4,B,58,4.26,1,90,53,0,SEDAN,0,0.0
7330,F,4,A,100,2.54,3,95,48,0,HBACK,0,0.0
7331,F,3,F,86,4.72,1,84,39,0,UTE,0,0.0
7332,F,4,D,162,2.04,4,96,53,0,UTE,0,0.0
7333,M,4,C,89,1.17,4,55,53,0,HBACK,0,0.0
7334,M,1,A,100,2.91,2,93,17,0,HBACK,0,0.0
7335,F,3,D,64,3.38,2,82,37,0,HBACK,0,0.0
7336,M,5,A,182,3.19,3,14,55,0,UTE,0,0.0
7337,M,2,B,169,1.64,4,85,31,0,HBACK,0,0.0
7338,M,5,E,37,3.38,2,71,64,0,STNWG,0,0.0
7339,M,3,C,78,14.97,1,92,39,0,STNWG,0,0.0
7340,F,3,B,107,3.38,2,76,40,0,SEDAN,0,0.0
7341,F,3,B,168,2.84,3,54,39,0,STNWG,0,0.0
7342,F,1,A,144,1.2,4,90,20,0,HBACK,0,0.0
7343,F,3,C,84,3.1,2,100,38,1,HBACK,1,1809.32
7344,M,3,C,115,3.38,3,94,39,0,STNWG,0,0.0
7345,M,4,E,58,4.44,3,84,50,0,STNWG,0,0.0
7346,F,5,B,57,2.84,2,72,60,1,HBACK,1,2227.56
7347,F,3,E,71,7.47,2,86,45,0,STNWG,0,0.0
7348,M,6,A,145,4.38,1,13,108,0,SEDAN,0,0.0
7349,F,1,A,27,3.87,2,80,19,0,SEDAN,0,0.0
7350,M,6,D,144,2.85,4,82,92,1,STNWG,1,1766.1
7351,F,6,E,100,5.31,1,90,95,0,UTE,0,0.0
7352,M,1,B,88,1.44,4,100,20,0,SEDAN,0,0.0
7353,M,3,D,163,1.58,4,96,37,0,UTE,0,0.0
7354,F,4,E,100,5.4,2,83,46,0,STNWG,0,0.0
7355,M,5,D,87,3.38,2,59,62,0,STNWG,0,0.0
7356,M,6,A,72,1.59,4,55,108,0,SEDAN,0,0.0
7357,M,3,C,94,2.37,2,71,35,0,HBACK,0,0.0
7358,M,3,E,100,7.54,2,96,41,0,TRUCK,0,0.0
7359,M,3,A,59,3.44,4,67,37,0,STNWG,0,0.0
7360,M,3,A,174,8.21,1,95,43,0,STNWG,0,0.0
7361,F,4,C,96,2.37,2,46,50,0,COUPE,0,0.0
7362,F,3,B,82,3.38,2,96,39,0,HBACK,0,0.0
7363,M,6,B,74,1.68,2,67,80,0,STNWG,0,0.0
7364,F,6,A,100,3.75,2,98,103,0,HBACK,0,0.0
7365,F,3,B,129,2.03,3,91,44,1,HBACK,1,2149.12
7366,F,4,A,145,2.19,2,93,52,0,HBACK,0,0.0
7367,M,3,C,19,4.51,2,84,44,1,PANVN,1,2107.6
7368,F,2,D,66,1.58,4,24,31,0,STNWG,0,0.0
7369,M,3,B,143,5.96,3,92,41,0,STNWG,0,0.0
7370,F,3,A,100,2.21,3,72,41,0,SEDAN,0,0.0
7371,M,4,A,144,3.38,2,81,49,0,HBACK,0,0.0
7372,M,4,B,65,3.74,2,77,51,0,SEDAN,0,0.0
7373,F,4,A,121,3.38,2,90,48,1,UTE,1,2152.07
7374,F,4,B,92,3.0,2,84,50,0,HBACK,0,0.0
7375,M,3,C,100,3.38,2,65,44,0,SEDAN,0,0.0
7376,F,4,B,122,7.26,1,76,48,0,SEDAN,0,0.0
7377,M,3,B,100,3.41,3,17,39,0,SEDAN,0,0.0
7378,M,6,A,68,2.47,4,90,66,0,STNWG,0,0.0
7379,M,6,B,53,3.33,3,92,108,0,HBACK,0,0.0
7380,M,5,A,100,3.38,2,89,56,0,STNWG,0,0.0
7381,F,1,B,109,3.38,2,52,22,0,HBACK,0,0.0
7382,M,6,D,100,1.95,4,93,92,0,TRUCK,0,0.0
7383,F,4,B,66,2.46,2,86,52,0,TRUCK,0,0.0
7384,F,4,E,129,3.29,2,82,45,0,SEDAN,0,0.0
7385,F,2,A,30,1.47,3,78,31,0,HBACK,0,0.0
7386,M,6,A,100,1.59,4,83,108,0,SEDAN,0,0.0
7387,M,3,A,120,4.26,2,82,44,1,HBACK,1,2130.81
7388,F,2,D,105,3.38,2,53,33,0,SEDAN,0,0.0
7389,M,1,E,57,1.22,4,72,22,0,SEDAN,0,0.0
7390,F,6,E,100,1.74,3,51,78,0,HBACK,0,0.0
7391,M,6,C,147,2.13,4,62,88,0,SEDAN,0,0.0
7392,M,4,C,74,2.75,4,85,45,0,UTE,0,0.0
7393,F,2,A,100,7.11,1,83,33,0,STNWG,0,0.0
7394,F,3,B,100,0.93,4,87,40,0,SEDAN,0,0.0
7395,M,4,A,69,0.87,4,73,52,0,HBACK,0,0.0
7396,M,4,D,106,9.9,2,90,52,0,STNWG,0,0.0
7397,F,4,B,105,4.05,2,91,53,0,HBACK,0,0.0
7398,M,5,A,153,4.28,2,81,56,0,STNWG,0,0.0
7399,F,4,D,138,3.66,4,99,48,0,HBACK,0,0.0
7400,F,5,C,112,3.29,1,30,55,0,HBACK,0,0.0
7401,M,2,C,181,2.11,4,68,31,0,UTE,0,0.0
7402,M,2,D,100,5.34,2,95,33,0,STNWG,0,0.0
7403,F,2,C,120,3.5,2,36,33,0,HBACK,0,0.0
7404,F,3,B,26,2.21,3,81,44,0,STNWG,0,0.0
7405,F,1,D,101,2.54,4,87,21,0,STNWG,0,0.0
7406,F,2,A,100,4.77,1,92,29,0,SEDAN,0,0.0
7407,M,4,B,100,2.54,3,94,53,0,HBACK,0,0.0
7408,M,5,E,100,4.06,4,66,65,0,STNWG,0,0.0
7409,M,2,C,95,1.86,3,67,34,0,SEDAN,0,0.0
7410,F,4,E,120,1.22,4,84,45,0,HBACK,0,0.0
7411,M,3,B,147,3.6,3,66,36,0,SEDAN,0,0.0
7412,M,2,C,116,3.38,2,92,28,0,SEDAN,0,0.0
7413,M,4,A,135,1.05,4,79,47,0,COUPE,0,0.0
7414,F,6,A,136,0.96,4,86,74,0,HBACK,0,0.0
7415,M,2,D,155,2.49,2,71,26,0,UTE,0,0.0
7416,F,5,B,124,0.93,4,68,62,0,HBACK,0,0.0
7417,F,4,A,100,1.84,4,92,55,0,SEDAN,0,0.0
7418,F,4,C,144,2.31,3,81,46,0,SEDAN,0,0.0
7419,F,4,F,65,5.18,1,20,55,1,SEDAN,2,4051.31
7420,M,4,C,42,3.41,4,87,45,0,MIBUS,0,0.0
7421,F,5,A,72,2.75,3,61,60,0,HBACK,0,0.0
7422,M,6,B,90,1.59,2,67,73,0,STNWG,0,0.0
7423,M,3,F,44,1.94,4,80,42,0,HBACK,0,0.0
7424,M,3,D,87,7.06,2,61,41,0,STNWG,0,0.0
7425,M,3,A,100,3.38,4,94,40,0,STNWG,0,0.0
7426,M,4,E,85,3.17,2,78,52,1,SEDAN,1,1754.57
7427,M,1,A,141,8.34,2,83,15,0,UTE,0,0.0
7428,F,4,B,100,3.17,2,43,47,0,COUPE,0,0.0
7429,M,2,B,100,4.44,3,81,31,0,STNWG,0,0.0
7430,F,3,D,100,2.28,3,64,41,0,HBACK,0,0.0
7431,M,5,E,51,5.03,1,77,60,0,SEDAN,0,0.0
7432,M,1,B,100,1.9,3,18,18,0,HBACK,0,0.0
7433,F,4,C,151,1.75,4,93,46,0,TRUCK,0,0.0
7434,M,4,A,43,4.5,1,53,50,0,TRUCK,0,0.0
7435,M,2,F,100,6.09,3,67,29,0,STNWG,0,0.0
7436,F,3,C,90,4.09,2,85,38,0,SEDAN,0,0.0
7437,F,2,D,100,3.92,2,39,31,0,SEDAN,0,0.0
7438,F,4,C,100,1.48,4,49,51,0,SEDAN,0,0.0
7439,F,3,B,136,1.86,4,96,41,0,SEDAN,0,0.0
7440,F,5,B,100,4.0,2,64,61,0,SEDAN,0,0.0
7441,F,2,C,123,4.38,2,87,34,0,SEDAN,0,0.0
7442,M,2,E,72,4.77,4,90,30,1,STNWG,1,2047.43
7443,F,2,C,93,3.38,2,97,25,0,HBACK,0,0.0
7444,F,3,B,113,6.09,3,48,38,0,STNWG,0,0.0
7445,F,2,D,74,4.35,3,82,32,0,STNWG,0,0.0
7446,F,4,C,79,4.06,1,54,46,0,SEDAN,0,0.0
7447,F,4,C,117,3.38,2,83,53,0,UTE,0,0.0
7448,M,2,A,174,6.07,1,43,28,0,HBACK,0,0.0
7449,F,3,D,130,2.03,3,100,39,0,SEDAN,0,0.0
